C,C sharp,D,D sharp,E,F,F sharp,G,G sharp,A,A sharp,B,key
0.1222169587873046,0.016579819990525817,0.15111321648507814,0.005210800568450971,0.14116532449076266,0.10847939365229747,0.04026527711984841,0.1459024159166272,0.00947418285172904,0.12790146849834202,0.041212695405021316,0.09047844623401233,C major
0.08170212765957446,0.05404255319148936,0.14936170212765956,0.02297872340425532,0.13361702127659575,0.012340425531914894,0.11659574468085104,0.13744680851063829,0.00851063829787234,0.14851063829787234,0.00978723404255319,0.1251063829787234,G major
0.06408952187182096,0.061037639877924724,0.09918616480162767,0.052899287894201424,0.14242115971515767,0.03560528992878942,0.08850457782299084,0.08799593082400814,0.056968463886063074,0.13123092573753814,0.03662258392675483,0.14343845371312308,G major
0.07605633802816901,0.05070422535211268,0.12816901408450704,0.020657276995305163,0.12253521126760565,0.010328638497652582,0.14178403755868546,0.12816901408450704,0.012206572769953052,0.14835680751173708,0.011737089201877934,0.14929577464788732,G major
0.010198078054520495,0.1198274171406158,0.15042165130417728,0.013924298882133751,0.13610511865071584,0.01706216905275544,0.14532261227691706,0.0606001176701314,0.06471857226907236,0.15159835261816046,0.01000196116885664,0.12021965091194353,D major
0.05672268907563025,0.04411764705882353,0.04971988795518207,0.06372549019607843,0.1792717086834734,0.008403361344537815,0.1253501400560224,0.10014005602240897,0.025210084033613446,0.10784313725490197,0.031512605042016806,0.20798319327731093,E minor
0.16367713004484305,0.01345291479820628,0.13036515054452275,0.12780269058295965,0.020179372197309416,0.1133888532991672,0.031710442024343366,0.15374759769378604,0.06021780909673286,0.052210121716848176,0.08680333119795003,0.0464445868033312,C minor
0.0941292226959659,0.04427681206953099,0.16497212200721548,0.010167267956707115,0.124303050180387,0.10396851426697278,0.020662512299114463,0.10888816005247623,0.028533945555919975,0.18530665792062967,0.059035749426041326,0.05575598556903903,D minor
0.0835030549898167,0.057026476578411416,0.17922606924643586,0.0,0.15274949083503056,0.08961303462321793,0.024439918533604887,0.06924643584521385,0.05091649694501019,0.1710794297352342,0.024439918533604887,0.09775967413441956,D minor
0.09455128205128203,0.037660256410256415,0.15985576923076922,0.01282051282051282,0.11858974358974357,0.10897435897435898,0.02083333333333333,0.11858974358974357,0.025240384615384616,0.1891025641025641,0.0673076923076923,0.046474358974358976,D minor
0.12142038946162655,0.021534936998854524,0.12462772050400915,0.019473081328751432,0.15578465063001146,0.06987399770904926,0.04994272623138603,0.08018327605956473,0.05131729667812142,0.16059564719358535,0.009621993127147769,0.13562428407789232,A minor
0.1577437858508604,0.0033460803059273425,0.13718929254302106,0.13575525812619502,0.021510516252390057,0.12428298279158699,0.01768642447418738,0.19120458891013384,0.05592734225621415,0.04158699808795411,0.05353728489483748,0.06022944550669216,C minor
0.13786167414513384,0.02460157821445149,0.11124864613956367,0.1575119913352932,0.007581618443447315,0.13956367012223425,0.004951261024292124,0.1318273247717778,0.09036051369333127,0.03465882717004487,0.14528856568157206,0.014544329258858115,E flat major
0.13394565633371602,0.014159969383849981,0.12055109070034445,0.15690776884806734,0.007271335629544584,0.14657481821660925,0.0019135093761959434,0.1415996938384998,0.09873708381171067,0.027171833141982397,0.1415996938384998,0.009567546880979716,E flat major
0.12105263157894736,0.023308270676691733,0.11228070175438597,0.16165413533834586,0.007769423558897244,0.14160401002506265,0.006766917293233083,0.1255639097744361,0.09649122807017543,0.042105263157894736,0.14461152882205516,0.016791979949874688,E flat major
0.1097445600756859,0.027751497950173447,0.15894039735099338,0.008199306212551246,0.11289813938820563,0.02554399243140965,0.09523809523809523,0.1576789656259855,0.012614317250078841,0.1403342794071271,0.017975402081362345,0.13308104698833176,G major
0.16254477230086986,0.007163568139177895,0.12911478765137302,0.1357666723520382,0.010233668770254136,0.13354937745181647,0.010063107624083236,0.17004946273238955,0.08101654443117857,0.034453351526522256,0.06498379669111376,0.061060890329183014,C minor
0.06791277258566979,0.04361370716510903,0.15140186915887852,0.007476635514018692,0.14018691588785046,0.11962616822429907,0.03925233644859813,0.13333333333333333,0.023052959501557637,0.16386292834890967,0.0573208722741433,0.0529595015576324,D minor
0.09591474245115453,0.014209591474245116,0.17761989342806395,0.0763765541740675,0.03730017761989343,0.0674955595026643,0.07992895204262877,0.15808170515097691,0.010657193605683835,0.13676731793960922,0.1438721136767318,0.0017761989342806395,D minor
0.18232044198895028,0.09392265193370164,0.02394106813996317,0.0847145488029466,0.046040515653775316,0.1860036832412523,0.01289134438305709,0.08839779005524863,0.13075506445672191,0.01841620626151013,0.11970534069981585,0.01289134438305709,F minor
0.032467532467532464,0.042207792207792215,0.03896103896103896,0.08116883116883117,0.18181818181818185,0.003246753246753247,0.17532467532467533,0.1266233766233766,0.012987012987012988,0.055194805194805185,0.022727272727272728,0.2272727272727273,E minor
0.1445583596214511,0.012460567823343848,0.13233438485804416,0.019085173501577287,0.1197160883280757,0.12657728706624605,0.019400630914826498,0.14897476340694008,0.0059148264984227135,0.14400630914826498,0.07405362776025237,0.052917981072555215,F major
0.09232296492389146,0.044341495698213114,0.15949702183984116,0.002316346790205162,0.12210456651224355,0.009927200529450696,0.11515552614162805,0.1614824619457313,0.001654533421575116,0.14758438120450032,0.0009927200529450694,0.14262078093977498,G major
0.10184787279759347,0.04555221314997851,0.15040825096691018,0.005156854318865492,0.11817791147400085,0.017619252256123763,0.11388053287494627,0.1431027073485174,0.015470562956596476,0.13966480446927373,0.002578427159432746,0.14654061022776108,G major
0.13523606295012006,0.029874633235529482,0.09895972259269137,0.12456655108028808,0.026673779674579887,0.1397706054947986,0.007201920512136571,0.13150173379567884,0.10429447852760736,0.04507868765004002,0.1424379834622566,0.014403841024273141,E flat major
0.07197161682716675,0.05727318803852002,0.15053218449062342,0.011657374556512924,0.13329954384186518,0.013684744044602128,0.11809427268119616,0.15255955397871265,0.008109477952356817,0.12975164723770907,0.01013684744044602,0.1429295489102889,G major
0.0053619302949061655,0.14312229325634152,0.10455764075067024,0.0255722829449371,0.16209527737677873,0.006805526912765519,0.11672509795834192,0.017941843679109094,0.11074448339863888,0.17281913796659104,0.005774386471437409,0.12848009898948234,A major
0.08759342301943199,0.04035874439461883,0.14110612855007473,0.017040358744394614,0.15037369207772794,0.015844544095665172,0.11958146487294467,0.1476831091180867,0.011659192825112108,0.12167414050822126,0.007473841554559044,0.13961136023916293,G major
0.14480408858603067,0.06814310051107325,0.0596252129471891,0.065587734241908,0.05110732538330494,0.16609880749574105,0.007666098807495741,0.14054514480408858,0.11669505962521295,0.02555366269165247,0.141396933560477,0.012776831345826236,F minor
0.16222910216718267,0.0006191950464396285,0.17275541795665636,0.12136222910216718,0.0086687306501548,0.08359133126934984,0.037151702786377715,0.15913312693498452,0.010526315789473684,0.10092879256965943,0.108359133126935,0.0346749226006192,G minor
0.1267092069279854,0.010938924339106657,0.15132178669097535,0.07748404740200547,0.02005469462169553,0.07110300820419325,0.051959890610756614,0.15952597994530535,0.010027347310847768,0.14949863263445762,0.15132178669097535,0.02005469462169553,G minor
0.11698956780923996,0.016393442622950817,0.16989567809239942,0.08271236959761549,0.03204172876304024,0.08792846497764531,0.04321907600596125,0.15424739195231,0.005216095380029807,0.13263785394932934,0.13263785394932934,0.02608047690014903,G minor
0.0025010421008753647,0.16548561900791994,0.12463526469362235,0.015006252605252188,0.11796581909128805,0.013338891204668612,0.12338474364318465,0.02084201750729471,0.10337640683618174,0.13922467694872864,0.010837849103793248,0.16340141725719048,A major
0.12803772216177006,0.02067464635473341,0.1254987305041712,0.018498367791077257,0.132752992383025,0.02176278563656148,0.08886470801595937,0.13492927094668114,0.01813565469713457,0.14109539354370693,0.006891548784911135,0.1628581791802684,G major
0.00482780817508851,0.11876408110717734,0.1268104280656582,0.02252977148374638,0.14483424525265529,0.010299324106855488,0.14161570646926294,0.04023173479240425,0.07724493080141616,0.16124879304795622,0.014161570646926297,0.13743160605085292,A major
0.09146005509641872,0.04022038567493113,0.1068870523415978,0.04132231404958678,0.1652892561983471,0.008264462809917356,0.1068870523415978,0.13553719008264462,0.021487603305785124,0.12451790633608815,0.009917355371900829,0.14820936639118454,E minor
0.10400763358778628,0.02385496183206107,0.10114503816793892,0.04198473282442748,0.16221374045801526,0.012404580152671756,0.10400763358778628,0.1269083969465649,0.0267175572519084,0.12595419847328246,0.008587786259541985,0.16221374045801526,E minor
0.13178947368421054,0.017894736842105262,0.15242105263157896,0.004421052631578947,0.13157894736842105,0.07010526315789474,0.05957894736842105,0.16042105263157894,0.0037894736842105257,0.13052631578947368,0.017473684210526315,0.12,C major
0.07709880068532267,0.04911479154768703,0.13478012564249,0.03026841804683038,0.1342090234151913,0.012564249000571102,0.12792689891490575,0.13992004568817815,0.010850942318675044,0.12849800114220444,0.005139920045688178,0.14962878355225587,G major
0.14556962025316456,0.008438818565400843,0.14767932489451474,0.0,0.14345991561181434,0.0970464135021097,0.033755274261603366,0.14767932489451474,0.014767932489451475,0.1308016877637131,0.016877637130801686,0.1139240506329114,C major
0.1413237924865832,0.008944543828264758,0.1413237924865832,0.0,0.1449016100178891,0.1001788908765653,0.03577817531305903,0.1413237924865832,0.01610017889087657,0.13416815742397134,0.01610017889087657,0.11985688729874774,C major
0.1451831750339213,0.0,0.16010854816824965,0.13704206241519673,0.0027137042062415195,0.12890094979647218,0.012211668928086837,0.14925373134328354,0.06377204884667571,0.06784260515603799,0.11261872455902308,0.0203527815468114,C minor
0.0017953321364452427,0.13644524236983846,0.17055655296229802,0.0035906642728904853,0.1526032315978456,0.0,0.14721723518850988,0.07540394973070018,0.03052064631956912,0.1310592459605027,0.017953321364452424,0.13285457809694792,D major
0.12013536379018612,0.02707275803722504,0.1505922165820643,0.00338409475465313,0.16751269035532995,0.16074450084602368,0.01692047377326565,0.09983079526226736,0.018612521150592216,0.13028764805414553,0.07445008460236886,0.030456852791878174,D minor
0.14088050314465408,0.050314465408805034,0.08679245283018867,0.13584905660377358,0.022641509433962263,0.13584905660377358,0.0,0.13584905660377358,0.1220125786163522,0.031446540880503145,0.13333333333333333,0.005031446540880503,E flat major
0.0036429872495446266,0.11475409836065575,0.01092896174863388,0.14754098360655735,0.14207650273224046,0.0036429872495446266,0.10018214936247724,0.020036429872495445,0.15300546448087432,0.07468123861566485,0.06375227686703097,0.1657559198542805,E major
0.11396011396011395,0.034188034188034185,0.12108262108262108,0.037037037037037035,0.1581196581196581,0.0,0.12108262108262108,0.1339031339031339,0.0028490028490028487,0.0925925925925926,0.0071225071225071235,0.17806267806267806,E minor
0.15436241610738255,0.01174496644295302,0.13758389261744966,0.028523489932885907,0.09395973154362416,0.16275167785234898,0.0050335570469798654,0.12751677852348994,0.0,0.13590604026845635,0.11409395973154365,0.028523489932885907,F major
0.13853503184713375,0.05732484076433121,0.08439490445859872,0.08280254777070062,0.05732484076433121,0.1305732484076433,0.01592356687898089,0.14171974522292993,0.11624203821656053,0.03503184713375796,0.1035031847133758,0.03662420382165605,F minor
0.15656565656565655,0.030303030303030307,0.21043771043771045,0.0,0.07744107744107744,0.005050505050505051,0.11952861952861953,0.13468013468013468,0.0,0.11952861952861953,0.0,0.14646464646464644,G major
0.11661341853035145,0.020766773162939296,0.16293929712460065,0.06869009584664537,0.07028753993610222,0.10702875399361024,0.03354632587859425,0.1501597444089457,0.01597444089456869,0.12939297124600638,0.09105431309904154,0.03354632587859425,G minor
0.007856341189674524,0.14590347923681254,0.10886644219977554,0.044893378226711564,0.13804713804713806,0.008978675645342313,0.12457912457912458,0.012345679012345678,0.122334455667789,0.13804713804713806,0.0056116722783389455,0.1425364758698092,A major
0.15780141843971632,0.007092198581560284,0.12234042553191488,0.02127659574468085,0.17553191489361702,0.058510638297872335,0.044326241134751775,0.09397163120567376,0.04787234042553192,0.13652482269503546,0.0053191489361702135,0.12943262411347514,A minor
0.15372168284789645,0.0,0.14401294498381878,0.13268608414239486,0.012944983818770229,0.14724919093851133,0.0048543689320388345,0.12135922330097088,0.033980582524271837,0.09223300970873786,0.15210355987055016,0.0048543689320388345,B flat major
0.0017921146953405016,0.12007168458781363,0.13261648745519716,0.008960573476702509,0.13082437275985664,0.01971326164874552,0.16129032258064516,0.08064516129032258,0.05197132616487455,0.12365591397849462,0.026881720430107527,0.14157706093189965,B minor
0.13379073756432247,0.012006861063464836,0.13379073756432247,0.0017152658662092624,0.14065180102915953,0.1269296740994854,0.03602058319039452,0.14751286449399656,0.0,0.1320754716981132,0.029159519725557463,0.10634648370497428,C major
0.1645123384253819,0.0035252643948296123,0.1445358401880141,0.136310223266745,0.012925969447708578,0.11985898942420682,0.01645123384253819,0.14218566392479434,0.0564042303172738,0.05287896592244418,0.12220916568742655,0.0282021151586369,C minor
0.03106508875739645,0.09467455621301776,0.11094674556213018,0.017751479289940832,0.13757396449704146,0.010355029585798816,0.15828402366863906,0.11390532544378698,0.03402366863905325,0.14053254437869822,0.01183431952662722,0.1390532544378698,D major
0.09838998211091236,0.048300536672629686,0.14847942754919502,0.01610017889087657,0.110912343470483,0.10196779964221823,0.03398926654740608,0.10912343470483003,0.03220035778175313,0.1699463327370304,0.08586762075134168,0.044722719141323794,D minor
0.17452830188679244,0.0330188679245283,0.07783018867924528,0.12028301886792453,0.021226415094339618,0.1391509433962264,0.0,0.13443396226415094,0.12264150943396225,0.018867924528301886,0.1509433962264151,0.007075471698113208,E flat major
0.009861932938856016,0.14201183431952666,0.01183431952662722,0.1203155818540434,0.15581854043392504,0.003944773175542407,0.15384615384615385,0.005917159763313609,0.14003944773175542,0.10650887573964496,0.02564102564102564,0.1242603550295858,E major
0.055248618784530384,0.08839779005524863,0.11049723756906077,0.026243093922651933,0.16298342541436464,0.0055248618784530384,0.15193370165745854,0.10773480662983426,0.02071823204419889,0.11740331491712708,0.016574585635359115,0.13674033149171272,E minor
0.12998266897746968,0.01733102253032929,0.15077989601386482,0.02253032928942808,0.09185441941074524,0.1386481802426343,0.0034662045060658573,0.1559792027729636,0.0,0.1611785095320624,0.10571923743500866,0.02253032928942808,F major
0.13787878787878788,0.07878787878787878,0.05,0.1,0.05151515151515152,0.14242424242424245,0.03939393939393939,0.10757575757575756,0.10757575757575756,0.03939393939393939,0.11363636363636365,0.031818181818181815,F minor
0.1153846153846154,0.02884615384615385,0.1282051282051282,0.011217948717948718,0.11858974358974357,0.011217948717948718,0.11378205128205128,0.1282051282051282,0.02243589743589744,0.14583333333333334,0.009615384615384616,0.16666666666666666,G major
0.11131725417439704,0.031539888682745834,0.16697588126159554,0.0686456400742115,0.05009276437847866,0.08163265306122447,0.04267161410018553,0.14471243042671614,0.007421150278293135,0.12430426716141002,0.14471243042671614,0.025974025974025976,G minor
0.0078023407022106625,0.14044213263979194,0.06762028608582575,0.04291287386215865,0.1339401820546164,0.02080624187256177,0.1105331599479844,0.0013003901170351106,0.14564369310793238,0.17685305591677505,0.005201560468140442,0.1469440832249675,A major
0.1493411420204978,0.017569546120058566,0.13469985358711567,0.007320644216691069,0.1581259150805271,0.07759882869692533,0.02928257686676428,0.09809663250366032,0.03513909224011713,0.1595900439238653,0.007320644216691069,0.1259150805270864,A minor
0.1139240506329114,0.006329113924050633,0.1439873417721519,0.1060126582278481,0.039556962025316465,0.15031645569620253,0.004746835443037975,0.14082278481012658,0.02531645569620253,0.10443037974683543,0.1439873417721519,0.02056962025316456,B flat major
0.005925925925925926,0.1051851851851852,0.14222222222222222,0.007407407407407408,0.13037037037037036,0.0014814814814814814,0.1748148148148148,0.0725925925925926,0.023703703703703703,0.1037037037037037,0.022222222222222227,0.2103703703703704,B minor
0.0594758064516129,0.08165322580645161,0.08165322580645161,0.0594758064516129,0.14415322580645162,0.02217741935483871,0.11491935483870967,0.0997983870967742,0.04435483870967742,0.11391129032258066,0.05040322580645161,0.1280241935483871,E minor
0.16395663956639567,0.023035230352303523,0.11856368563685638,0.03523035230352303,0.10298102981029812,0.14498644986449866,0.012872628726287264,0.11720867208672088,0.032520325203252036,0.12330623306233066,0.08468834688346884,0.04065040650406504,F major
0.108600583090379,0.02842565597667638,0.1377551020408163,0.018950437317784258,0.13629737609329445,0.025510204081632654,0.10058309037900874,0.14431486880466474,0.00728862973760933,0.13629737609329445,0.004373177842565598,0.15160349854227406,G major
0.10989010989010987,0.02874049027895182,0.11158072696534237,0.026204564666103127,0.16314454775993234,0.06424344885883347,0.06677937447168218,0.0904480135249366,0.04733727810650888,0.13355874894336436,0.02028740490278952,0.13778529163144548,A minor
0.106312292358804,0.03239202657807309,0.1079734219269103,0.034883720930232565,0.1644518272425249,0.0606312292358804,0.06976744186046513,0.0872093023255814,0.053156146179402,0.132890365448505,0.01827242524916944,0.13205980066445186,A minor
0.014199722179348662,0.1271801203889489,0.1122086741781139,0.02670165148942738,0.1523383238154036,0.012501929310078716,0.11544991511035653,0.03611668467356074,0.09121778052168544,0.14878839327056645,0.01528013582342954,0.1480166692390801,A major
0.002493765586034913,0.13092269326683292,0.114713216957606,0.028678304239401493,0.15087281795511226,0.007481296758104737,0.1259351620947631,0.02369077306733167,0.11221945137157108,0.1483790523690773,0.014962593516209474,0.1396508728179551,A major
0.011534025374855823,0.12802768166089964,0.0726643598615917,0.056516724336793535,0.1522491349480969,0.00922722029988466,0.12687427912341406,0.0196078431372549,0.118800461361015,0.14994232987312572,0.0265282583621684,0.12802768166089964,A major
0.0,0.1445221445221445,0.09090909090909093,0.03263403263403263,0.14918414918414918,0.011655011655011656,0.12121212121212123,0.0,0.1258741258741259,0.16317016317016314,0.004662004662004662,0.1561771561771562,A major
0.0,0.15821501014198786,0.10953346855983773,0.018255578093306288,0.1460446247464503,0.0020283975659229213,0.12981744421906696,0.04665314401622718,0.07707910750507099,0.12778904665314406,0.026369168356997968,0.15821501014198786,A major
0.0,0.14476190476190476,0.12,0.01904761904761905,0.15047619047619049,0.0019047619047619048,0.1295238095238095,0.04380952380952381,0.07238095238095238,0.13333333333333333,0.022857142857142857,0.1619047619047619,A major
0.0,0.1256637168141593,0.1079646017699115,0.01946902654867257,0.15575221238938053,0.001769911504424779,0.12212389380530972,0.04247787610619469,0.07610619469026549,0.16283185840707964,0.01946902654867257,0.1663716814159292,A major
0.022774327122153208,0.11801242236024845,0.13664596273291926,0.014492753623188406,0.16563146997929604,0.014492753623188406,0.11801242236024845,0.045548654244306416,0.07453416149068323,0.13457556935817805,0.014492753623188406,0.14078674948240166,A major
0.0,0.1636980491942324,0.1085665818490246,0.021204410517387612,0.15691263782866835,0.0,0.09499575911789652,0.016963528413910092,0.090754877014419,0.17217981340118746,0.005089058524173028,0.16963528413910092,A major
0.13043478260869565,0.009153318077803205,0.12814645308924486,0.006864988558352402,0.16933638443935928,0.09610983981693363,0.032036613272311214,0.07093821510297482,0.04805491990846682,0.15560640732265446,0.004576659038901603,0.14874141876430205,A major
0.00508130081300813,0.1209349593495935,0.1097560975609756,0.0233739837398374,0.16666666666666666,0.0,0.14126016260162602,0.029471544715447155,0.09857723577235772,0.1443089430894309,0.0040650406504065045,0.1565040650406504,A major
0.11805121798875702,0.02232979387882573,0.12039350405996252,0.017957526545908806,0.16474078700811992,0.06636477201748907,0.05324797001873829,0.0905683947532792,0.051217988757026864,0.1456901936289819,0.007807620237351654,0.14163023110555906,A minor
0.12703053931124106,0.01332033788174139,0.12897985705003248,0.015919428200129954,0.16439246263807664,0.057504873294346975,0.06075373619233267,0.08024691358024691,0.06367771280051981,0.13190383365821962,0.005198180636777128,0.15107212475633527,A minor
0.11059907834101383,0.024577572964669742,0.10752688172043012,0.013824884792626729,0.14746543778801846,0.07373271889400923,0.04608294930875576,0.0890937019969278,0.053763440860215055,0.1674347158218126,0.013824884792626729,0.15207373271889402,A minor
0.13307240704500978,0.0136986301369863,0.14677103718199608,0.0,0.162426614481409,0.09980430528375732,0.019569471624266144,0.09980430528375732,0.03913894324853229,0.162426614481409,0.015655577299412915,0.1076320939334638,A minor
0.13920454545454544,0.008522727272727272,0.08522727272727272,0.03125,0.1846590909090909,0.09375,0.03693181818181818,0.1278409090909091,0.01988636363636364,0.14204545454545456,0.017045454545454544,0.11363636363636365,A minor
0.13856812933025406,0.016166281755196306,0.08775981524249422,0.030023094688221712,0.17321016166281755,0.09006928406466512,0.03233256351039261,0.12240184757505773,0.02540415704387991,0.14318706697459585,0.030023094688221712,0.11085450346420324,A minor
0.11434511434511435,0.015246015246015246,0.11711711711711713,0.022176022176022176,0.17602217602217604,0.06444906444906445,0.04435204435204435,0.09009009009009007,0.02772002772002772,0.17602217602217604,0.0097020097020097,0.14275814275814275,A minor
